source_row_id,event_id,subscriber_id,site_id,event_time,usage_type,usage_value,usage_unit,charge_amount,updated_at
usage_events-005411,EV-0005411,SU-00161,ST-0011,2026-01-27T07:10:00Z,sms,150.8,messages,2.66,2026-01-27T07:10:00Z
usage_events-005412,EV-0005412,SU-00162,ST-0012,2026-01-27T07:17:00Z,sms,51.2,messages,3.81,2026-01-27T07:17:00Z
usage_events-005413,EV-0005413,SU-00163,ST-0013,2026-01-27T07:24:00Z,sms,22.2,messages,1.36,2026-01-27T07:24:00Z
usage_events-005414,EV-0005414,SU-00164,ST-0014,2026-01-27T07:31:00Z,sms,395.6,messages,2.39,2026-01-27T07:31:00Z
usage_events-005415,EV-0005415,SU-00165,ST-0015,2026-01-27T07:38:00Z,sms,267.4,messages,2.38,2026-01-27T07:38:00Z
usage_events-005416,EV-0005416,SU-00166,ST-0016,2026-01-27T07:45:00Z,data,425.3,mb,4.42,2026-01-27T07:45:00Z
usage_events-005417,EV-0005417,SU-00167,ST-0017,2026-01-27T07:52:00Z,data,302.7,mb,4.27,2026-01-27T07:52:00Z
usage_events-005418,EV-0005418,SU-00168,ST-0018,2026-01-27T07:59:00Z,data,158.6,mb,2.50,2026-01-27T07:59:00Z
usage_events-005419,EV-0005419,SU-00169,ST-0019,2026-01-27T08:06:00Z,data,147.6,mb,3.20,2026-01-27T08:06:00Z
usage_events-005420,EV-0005420,SU-00170,ST-0020,2026-01-27T08:13:00Z,sms,362.2,messages,2.01,2026-01-27T08:13:00Z
usage_events-005421,EV-0005421,SU-00171,ST-0021,2026-01-27T08:20:00Z,voice,396.3,minutes,4.93,2026-01-27T08:20:00Z
usage_events-005422,EV-0005422,SU-00172,ST-0022,2026-01-27T08:27:00Z,data,164.1,mb,4.47,2026-01-27T08:27:00Z
usage_events-005423,EV-0005423,SU-00173,ST-0023,2026-01-27T08:34:00Z,voice,447.9,minutes,2.67,2026-01-27T08:34:00Z
usage_events-005424,EV-0005424,SU-00174,ST-0024,2026-01-27T08:41:00Z,voice,495.3,minutes,2.76,2026-01-27T08:41:00Z
usage_events-005425,EV-0005425,SU-00175,ST-0025,2026-01-27T08:48:00Z,data,419.5,mb,4.52,2026-01-27T08:48:00Z
usage_events-005426,EV-0005426,SU-00176,ST-0026,2026-01-27T08:55:00Z,voice,141.3,minutes,1.49,2026-01-27T08:55:00Z
usage_events-005427,EV-0005427,SU-00177,ST-0027,2026-01-27T09:02:00Z,data,40.3,mb,2.08,2026-01-27T09:02:00Z
usage_events-005428,EV-0005428,SU-00178,ST-0028,2026-01-27T09:09:00Z,sms,20.2,messages,1.09,2026-01-27T09:09:00Z
usage_events-005429,EV-0005429,SU-00179,ST-0029,2026-01-27T09:16:00Z,sms,402.4,messages,1.55,2026-01-27T09:16:00Z
usage_events-005430,EV-0005430,SU-00180,ST-0030,2026-01-27T09:23:00Z,data,279.8,mb,0.46,2026-01-27T09:23:00Z
usage_events-005431,EV-0005431,SU-00181,ST-0001,2026-01-27T09:30:00Z,sms,162.7,messages,3.54,2026-01-27T09:30:00Z
usage_events-005432,EV-0005432,SU-00182,ST-0002,2026-01-27T09:37:00Z,sms,457.4,messages,3.00,2026-01-27T09:37:00Z
usage_events-005433,EV-0005433,SU-00183,ST-0003,2026-01-27T09:44:00Z,voice,339.8,minutes,2.71,2026-01-27T09:44:00Z
usage_events-005434,EV-0005434,SU-00184,ST-0004,2026-01-27T09:51:00Z,data,251.2,mb,1.83,2026-01-27T09:51:00Z
usage_events-005435,EV-0005435,SU-00185,ST-0005,2026-01-27T09:58:00Z,data,355.7,mb,1.02,2026-01-27T09:58:00Z
usage_events-005436,EV-0005436,SU-00186,ST-0006,2026-01-27T10:05:00Z,voice,315.8,minutes,3.21,2026-01-27T10:05:00Z
usage_events-005437,EV-0005437,SU-00187,ST-0007,2026-01-27T10:12:00Z,voice,276.4,minutes,0.19,2026-01-27T10:12:00Z
usage_events-005438,EV-0005438,SU-00188,ST-0008,2026-01-27T10:19:00Z,data,179.7,mb,4.17,2026-01-27T10:19:00Z
usage_events-005439,EV-0005439,SU-00189,ST-0009,2026-01-27T10:26:00Z,sms,163.9,messages,3.27,2026-01-27T10:26:00Z
usage_events-005440,EV-0005440,SU-00190,ST-0010,2026-01-27T10:33:00Z,sms,416.0,messages,4.18,2026-01-27T10:33:00Z
usage_events-005441,EV-0005441,SU-00191,ST-0011,2026-01-27T10:40:00Z,voice,465.4,minutes,4.57,2026-01-27T10:40:00Z
usage_events-005442,EV-0005442,SU-00192,ST-0012,2026-01-27T10:47:00Z,voice,278.5,minutes,1.97,2026-01-27T10:47:00Z
usage_events-005443,EV-0005443,SU-00193,ST-0013,2026-01-27T10:54:00Z,voice,222.1,minutes,3.53,2026-01-27T10:54:00Z
usage_events-005444,EV-0005444,SU-00194,ST-0014,2026-01-27T11:01:00Z,data,493.4,mb,4.26,2026-01-27T11:01:00Z
usage_events-005445,EV-0005445,SU-00195,ST-0015,2026-01-27T11:08:00Z,sms,411.2,messages,4.49,2026-01-27T11:08:00Z
usage_events-005446,EV-0005446,SU-00196,ST-0016,2026-01-27T11:15:00Z,voice,422.3,minutes,1.29,2026-01-27T11:15:00Z
usage_events-005447,EV-0005447,SU-00197,ST-0017,2026-01-27T11:22:00Z,voice,408.8,minutes,2.48,2026-01-27T11:22:00Z
usage_events-005448,EV-0005448,SU-00198,ST-0018,2026-01-27T11:29:00Z,sms,427.9,messages,1.43,2026-01-27T11:29:00Z
usage_events-005449,EV-0005449,SU-00199,ST-0019,2026-01-27T11:36:00Z,sms,92.5,messages,2.72,2026-01-27T11:36:00Z
usage_events-005450,EV-0005450,SU-00200,ST-0020,2026-01-27T11:43:00Z,sms,296.6,messages,0.41,2026-01-27T11:43:00Z
usage_events-005451,EV-0005451,SU-00201,ST-0021,2026-01-27T11:50:00Z,data,463.3,mb,2.92,2026-01-27T11:50:00Z
usage_events-005452,EV-0005452,SU-00202,ST-0022,2026-01-27T11:57:00Z,voice,107.7,minutes,0.39,2026-01-27T11:57:00Z
usage_events-005453,EV-0005453,SU-00203,ST-0023,2026-01-27T12:04:00Z,data,279.7,mb,1.21,2026-01-27T12:04:00Z
usage_events-005454,EV-0005454,SU-00204,ST-0024,2026-01-27T12:11:00Z,sms,367.7,messages,1.17,2026-01-27T12:11:00Z
usage_events-005455,EV-0005455,SU-00205,ST-0025,2026-01-27T12:18:00Z,data,178.5,mb,3.20,2026-01-27T12:18:00Z
usage_events-005456,EV-0005456,SU-00206,ST-0026,2026-01-27T12:25:00Z,sms,76.5,messages,1.92,2026-01-27T12:25:00Z
usage_events-005457,EV-0005457,SU-00207,ST-0027,2026-01-27T12:32:00Z,sms,49.1,messages,3.63,2026-01-27T12:32:00Z
usage_events-005458,EV-0005458,SU-00208,ST-0028,2026-01-27T12:39:00Z,sms,78.9,messages,0.80,2026-01-27T12:39:00Z
usage_events-005459,EV-0005459,SU-00209,ST-0029,2026-01-27T12:46:00Z,sms,105.7,messages,0.75,2026-01-27T12:46:00Z
usage_events-005460,EV-0005460,SU-00210,ST-0030,2026-01-27T12:53:00Z,sms,341.2,messages,0.18,2026-01-27T12:53:00Z
usage_events-005461,EV-0005461,SU-00211,ST-0001,2026-01-27T13:00:00Z,sms,73.3,messages,3.63,2026-01-27T13:00:00Z
usage_events-005462,EV-0005462,SU-00212,ST-0002,2026-01-27T13:07:00Z,data,358.5,mb,4.47,2026-01-27T13:07:00Z
usage_events-005463,EV-0005463,SU-00213,ST-0003,2026-01-27T13:14:00Z,data,347.4,mb,1.37,2026-01-27T13:14:00Z
usage_events-005464,EV-0005464,SU-00214,ST-0004,2026-01-27T13:21:00Z,data,65.9,mb,2.98,2026-01-27T13:21:00Z
usage_events-005465,EV-0005465,SU-00215,ST-0005,2026-01-27T13:28:00Z,data,5.7,mb,1.82,2026-01-27T13:28:00Z
usage_events-005466,EV-0005466,SU-00216,ST-0006,2026-01-27T13:35:00Z,data,494.4,mb,0.53,2026-01-27T13:35:00Z
usage_events-005467,EV-0005467,SU-00217,ST-0007,2026-01-27T13:42:00Z,data,200.7,mb,1.95,2026-01-27T13:42:00Z
usage_events-005468,EV-0005468,SU-00218,ST-0008,2026-01-27T13:49:00Z,data,275.7,mb,4.97,2026-01-27T13:49:00Z
usage_events-005469,EV-0005469,SU-00219,ST-0009,2026-01-27T13:56:00Z,sms,258.2,messages,1.28,2026-01-27T13:56:00Z
usage_events-005470,EV-0005470,SU-00220,ST-0010,2026-01-27T14:03:00Z,sms,454.2,messages,0.37,2026-01-27T14:03:00Z
usage_events-005471,EV-0005471,SU-00221,ST-0011,2026-01-27T14:10:00Z,sms,212.4,messages,0.97,2026-01-27T14:10:00Z
usage_events-005472,EV-0005472,SU-00222,ST-0012,2026-01-27T14:17:00Z,sms,315.2,messages,1.91,2026-01-27T14:17:00Z
usage_events-005473,EV-0005473,SU-00223,ST-0013,2026-01-27T14:24:00Z,sms,82.5,messages,0.29,2026-01-27T14:24:00Z
usage_events-005474,EV-0005474,SU-00224,ST-0014,2026-01-27T14:31:00Z,sms,423.2,messages,1.02,2026-01-27T14:31:00Z
usage_events-005475,EV-0005475,SU-00225,ST-0015,2026-01-27T14:38:00Z,sms,11.3,messages,4.34,2026-01-27T14:38:00Z
usage_events-005476,EV-0005476,SU-00226,ST-0016,2026-01-27T14:45:00Z,voice,206.6,minutes,3.99,2026-01-27T14:45:00Z
usage_events-005477,EV-0005477,SU-00227,ST-0017,2026-01-27T14:52:00Z,data,208.1,mb,4.44,2026-01-27T14:52:00Z
usage_events-005478,EV-0005478,SU-00228,ST-0018,2026-01-27T14:59:00Z,sms,458.6,messages,3.24,2026-01-27T14:59:00Z
usage_events-005479,EV-0005479,SU-00229,ST-0019,2026-01-27T15:06:00Z,data,112.0,mb,4.40,2026-01-27T15:06:00Z
usage_events-005480,EV-0005480,SU-00230,ST-0020,2026-01-27T15:13:00Z,voice,73.0,minutes,3.01,2026-01-27T15:13:00Z
usage_events-005481,EV-0005481,SU-00231,ST-0021,2026-01-27T15:20:00Z,data,494.2,mb,3.54,2026-01-27T15:20:00Z
usage_events-005482,EV-0005482,SU-00232,ST-0022,2026-01-27T15:27:00Z,sms,241.1,messages,0.40,2026-01-27T15:27:00Z
usage_events-005483,EV-0005483,SU-00233,ST-0023,2026-01-27T15:34:00Z,sms,308.6,messages,3.24,2026-01-27T15:34:00Z
usage_events-005484,EV-0005484,SU-00234,ST-0024,2026-01-27T15:41:00Z,voice,104.0,minutes,4.94,2026-01-27T15:41:00Z
usage_events-005485,EV-0005485,SU-00235,ST-0025,2026-01-27T15:48:00Z,data,303.0,mb,3.84,2026-01-27T15:48:00Z
usage_events-005486,EV-0005486,SU-00236,ST-0026,2026-01-27T15:55:00Z,sms,36.0,messages,2.30,2026-01-27T15:55:00Z
usage_events-005487,EV-0005487,SU-00237,ST-0027,2026-01-27T16:02:00Z,data,233.7,mb,1.46,2026-01-27T16:02:00Z
usage_events-005488,EV-0005488,SU-00238,ST-0028,2026-01-27T16:09:00Z,voice,335.1,minutes,0.31,2026-01-27T16:09:00Z
usage_events-005489,EV-0005489,SU-00239,ST-0029,2026-01-27T16:16:00Z,voice,261.9,minutes,0.52,2026-01-27T16:16:00Z
usage_events-005490,EV-0005490,SU-00240,ST-0030,2026-01-27T16:23:00Z,data,335.3,mb,2.57,2026-01-27T16:23:00Z
usage_events-005491,EV-0005491,SU-00241,ST-0001,2026-01-27T16:30:00Z,sms,50.7,messages,3.15,2026-01-27T16:30:00Z
usage_events-005492,EV-0005492,SU-00242,ST-0002,2026-01-27T16:37:00Z,data,261.5,mb,4.45,2026-01-27T16:37:00Z
usage_events-005493,EV-0005493,SU-00243,ST-0003,2026-01-27T16:44:00Z,data,380.5,mb,4.85,2026-01-27T16:44:00Z
usage_events-005494,EV-0005494,SU-00244,ST-0004,2026-01-27T16:51:00Z,data,124.9,mb,4.06,2026-01-27T16:51:00Z
usage_events-005495,EV-0005495,SU-00245,ST-0005,2026-01-27T16:58:00Z,voice,363.2,minutes,4.56,2026-01-27T16:58:00Z
usage_events-005496,EV-0005496,SU-00246,ST-0006,2026-01-27T17:05:00Z,data,386.0,mb,2.34,2026-01-27T17:05:00Z
usage_events-005497,EV-0005497,SU-00247,ST-0007,2026-01-27T17:12:00Z,sms,299.4,messages,0.37,2026-01-27T17:12:00Z
usage_events-005498,EV-0005498,SU-00248,ST-0008,2026-01-27T17:19:00Z,sms,229.6,messages,3.13,2026-01-27T17:19:00Z
usage_events-005499,EV-0005499,SU-00249,ST-0009,2026-01-27T17:26:00Z,voice,218.9,minutes,1.21,2026-01-27T17:26:00Z
usage_events-005500,EV-0005500,SU-00250,ST-0010,2026-01-27T17:33:00Z,data,41.6,mb,2.95,2026-01-27T17:33:00Z
usage_events-005501,EV-0005501,SU-00001,ST-0011,2026-01-27T17:40:00Z,sms,201.3,messages,2.35,2026-01-27T17:40:00Z
usage_events-005502,EV-0005502,SU-00002,ST-0012,2026-01-27T17:47:00Z,voice,321.7,minutes,3.61,2026-01-27T17:47:00Z
usage_events-005503,EV-0005503,SU-00003,ST-0013,2026-01-27T17:54:00Z,data,314.2,mb,2.39,2026-01-27T17:54:00Z
usage_events-005504,EV-0005504,SU-00004,ST-0014,2026-01-27T18:01:00Z,data,31.3,mb,0.71,2026-01-27T18:01:00Z
usage_events-005505,EV-0005505,SU-00005,ST-0015,2026-01-27T18:08:00Z,data,318.7,mb,1.42,2026-01-27T18:08:00Z
usage_events-005506,EV-0005506,SU-00006,ST-0016,2026-01-27T18:15:00Z,data,472.5,mb,4.72,2026-01-27T18:15:00Z
usage_events-005507,EV-0005507,SU-00007,ST-0017,2026-01-27T18:22:00Z,data,362.7,mb,1.37,2026-01-27T18:22:00Z
usage_events-005508,EV-0005508,SU-00008,ST-0018,2026-01-27T18:29:00Z,sms,111.3,messages,0.52,2026-01-27T18:29:00Z
usage_events-005509,EV-0005509,SU-00009,ST-0019,2026-01-27T18:36:00Z,voice,315.5,minutes,4.62,2026-01-27T18:36:00Z
usage_events-005510,EV-0005510,SU-00010,ST-0020,2026-01-27T18:43:00Z,voice,64.2,minutes,2.68,2026-01-27T18:43:00Z
usage_events-005511,EV-0005511,SU-00011,ST-0021,2026-01-27T18:50:00Z,sms,49.4,messages,3.70,2026-01-27T18:50:00Z
usage_events-005512,EV-0005512,SU-00012,ST-0022,2026-01-27T18:57:00Z,voice,82.4,minutes,4.69,2026-01-27T18:57:00Z
usage_events-005513,EV-0005513,SU-00013,ST-0023,2026-01-27T19:04:00Z,sms,301.4,messages,4.63,2026-01-27T19:04:00Z
usage_events-005514,EV-0005514,SU-00014,ST-0024,2026-01-27T19:11:00Z,data,346.4,mb,4.69,2026-01-27T19:11:00Z
usage_events-005515,EV-0005515,SU-00015,ST-0025,2026-01-27T19:18:00Z,data,204.8,mb,4.91,2026-01-27T19:18:00Z
usage_events-005516,EV-0005516,SU-00016,ST-0026,2026-01-27T19:25:00Z,data,433.0,mb,0.39,2026-01-27T19:25:00Z
usage_events-005517,EV-0005517,SU-00017,ST-0027,2026-01-27T19:32:00Z,data,149.6,mb,4.08,2026-01-27T19:32:00Z
usage_events-005518,EV-0005518,SU-00018,ST-0028,2026-01-27T19:39:00Z,data,150.3,mb,2.82,2026-01-27T19:39:00Z
usage_events-005519,EV-0005519,SU-00019,ST-0029,2026-01-27T19:46:00Z,voice,356.7,minutes,4.14,2026-01-27T19:46:00Z
usage_events-005520,EV-0005520,SU-00020,ST-0030,2026-01-27T19:53:00Z,data,412.5,mb,4.99,2026-01-27T19:53:00Z
usage_events-005521,EV-0005521,SU-00021,ST-0001,2026-01-27T20:00:00Z,data,483.6,mb,3.48,2026-01-27T20:00:00Z
usage_events-005522,EV-0005522,SU-00022,ST-0002,2026-01-27T20:07:00Z,data,148.0,mb,0.11,2026-01-27T20:07:00Z
usage_events-005523,EV-0005523,SU-00023,ST-0003,2026-01-27T20:14:00Z,voice,452.0,minutes,1.90,2026-01-27T20:14:00Z
usage_events-005524,EV-0005524,SU-00024,ST-0004,2026-01-27T20:21:00Z,sms,387.6,messages,3.83,2026-01-27T20:21:00Z
usage_events-005525,EV-0005525,SU-00025,ST-0005,2026-01-27T20:28:00Z,data,357.6,mb,3.05,2026-01-27T20:28:00Z
usage_events-005526,EV-0005526,SU-00026,ST-0006,2026-01-27T20:35:00Z,sms,68.2,messages,3.86,2026-01-27T20:35:00Z
usage_events-005527,EV-0005527,SU-00027,ST-0007,2026-01-27T20:42:00Z,voice,21.1,minutes,4.89,2026-01-27T20:42:00Z
usage_events-005528,EV-0005528,SU-00028,ST-0008,2026-01-27T20:49:00Z,voice,125.7,minutes,3.16,2026-01-27T20:49:00Z
usage_events-005529,EV-0005529,SU-00029,ST-0009,2026-01-27T20:56:00Z,data,64.3,mb,1.00,2026-01-27T20:56:00Z
usage_events-005530,EV-0005530,SU-00030,ST-0010,2026-01-27T21:03:00Z,voice,133.2,minutes,1.26,2026-01-27T21:03:00Z
usage_events-005531,EV-0005531,SU-00031,ST-0011,2026-01-27T21:10:00Z,voice,11.0,minutes,1.81,2026-01-27T21:10:00Z
usage_events-005532,EV-0005532,SU-00032,ST-0012,2026-01-27T21:17:00Z,sms,308.4,messages,4.54,2026-01-27T21:17:00Z
usage_events-005533,EV-0005533,SU-00033,ST-0013,2026-01-27T21:24:00Z,data,249.4,mb,4.53,2026-01-27T21:24:00Z
usage_events-005534,EV-0005534,SU-00034,ST-0014,2026-01-27T21:31:00Z,voice,47.9,minutes,0.45,2026-01-27T21:31:00Z
usage_events-005535,EV-0005535,SU-00035,ST-0015,2026-01-27T21:38:00Z,voice,314.7,minutes,4.66,2026-01-27T21:38:00Z
usage_events-005536,EV-0005536,SU-00036,ST-0016,2026-01-27T21:45:00Z,voice,476.1,minutes,2.71,2026-01-27T21:45:00Z
usage_events-005537,EV-0005537,SU-00037,ST-0017,2026-01-27T21:52:00Z,voice,371.7,minutes,3.17,2026-01-27T21:52:00Z
usage_events-005538,EV-0005538,SU-00038,ST-0018,2026-01-27T21:59:00Z,sms,123.9,messages,2.49,2026-01-27T21:59:00Z
usage_events-005539,EV-0005539,SU-00039,ST-0019,2026-01-27T22:06:00Z,sms,321.2,messages,2.19,2026-01-27T22:06:00Z
usage_events-005540,EV-0005540,SU-00040,ST-0020,2026-01-27T22:13:00Z,data,397.6,mb,4.36,2026-01-27T22:13:00Z
usage_events-005541,EV-0005541,SU-00041,ST-0021,2026-01-27T22:20:00Z,sms,474.2,messages,1.37,2026-01-27T22:20:00Z
usage_events-005542,EV-0005542,SU-00042,ST-0022,2026-01-27T22:27:00Z,sms,143.1,messages,0.39,2026-01-27T22:27:00Z
usage_events-005543,EV-0005543,SU-00043,ST-0023,2026-01-27T22:34:00Z,sms,497.5,messages,4.03,2026-01-27T22:34:00Z
usage_events-005544,EV-0005544,SU-00044,ST-0024,2026-01-27T22:41:00Z,data,350.3,mb,4.89,2026-01-27T22:41:00Z
usage_events-005545,EV-0005545,SU-00045,ST-0025,2026-01-27T22:48:00Z,data,119.6,mb,0.22,2026-01-27T22:48:00Z
usage_events-005546,EV-0005546,SU-00046,ST-0026,2026-01-27T22:55:00Z,voice,311.4,minutes,4.72,2026-01-27T22:55:00Z
usage_events-005547,EV-0005547,SU-00047,ST-0027,2026-01-27T23:02:00Z,sms,88.6,messages,1.86,2026-01-27T23:02:00Z
usage_events-005548,EV-0005548,SU-00048,ST-0028,2026-01-27T23:09:00Z,data,292.7,mb,4.83,2026-01-27T23:09:00Z
usage_events-005549,EV-0005549,SU-00049,ST-0029,2026-01-27T23:16:00Z,voice,350.2,minutes,4.79,2026-01-27T23:16:00Z
usage_events-005550,EV-0005550,SU-00050,ST-0030,2026-01-27T23:23:00Z,data,38.5,mb,4.98,2026-01-27T23:23:00Z
usage_events-005551,EV-0005551,SU-00051,ST-0001,2026-01-27T23:30:00Z,sms,66.6,messages,0.90,2026-01-27T23:30:00Z
usage_events-005552,EV-0005552,SU-00052,ST-0002,2026-01-27T23:37:00Z,data,286.7,mb,4.90,2026-01-27T23:37:00Z
usage_events-005553,EV-0005553,SU-00053,ST-0003,2026-01-27T23:44:00Z,sms,305.6,messages,1.47,2026-01-27T23:44:00Z
usage_events-005554,EV-0005554,SU-00054,ST-0004,2026-01-27T23:51:00Z,voice,231.5,minutes,4.59,2026-01-27T23:51:00Z
usage_events-005555,EV-0005555,SU-00055,ST-0005,2026-01-27T23:58:00Z,sms,472.1,messages,3.09,2026-01-27T23:58:00Z
usage_events-005556,EV-0005556,SU-00056,ST-0006,2026-01-28T00:05:00Z,data,464.5,mb,3.20,2026-01-28T00:05:00Z
usage_events-005557,EV-0005557,SU-00057,ST-0007,2026-01-28T00:12:00Z,sms,90.5,messages,2.52,2026-01-28T00:12:00Z
usage_events-005558,EV-0005558,SU-00058,ST-0008,2026-01-28T00:19:00Z,sms,97.1,messages,4.40,2026-01-28T00:19:00Z
usage_events-005559,EV-0005559,SU-00059,ST-0009,2026-01-28T00:26:00Z,data,165.0,mb,3.96,2026-01-28T00:26:00Z
usage_events-005560,EV-0005560,SU-00060,ST-0010,2026-01-28T00:33:00Z,sms,362.1,messages,2.54,2026-01-28T00:33:00Z
usage_events-005561,EV-0005561,SU-00061,ST-0011,2026-01-28T00:40:00Z,data,70.8,mb,1.94,2026-01-28T00:40:00Z
usage_events-005562,EV-0005562,SU-00062,ST-0012,2026-01-28T00:47:00Z,voice,271.0,minutes,0.33,2026-01-28T00:47:00Z
usage_events-005563,EV-0005563,SU-00063,ST-0013,2026-01-28T00:54:00Z,voice,157.7,minutes,2.72,2026-01-28T00:54:00Z
usage_events-005564,EV-0005564,SU-00064,ST-0014,2026-01-28T01:01:00Z,data,14.5,mb,0.21,2026-01-28T01:01:00Z
usage_events-005565,EV-0005565,SU-00065,ST-0015,2026-01-28T01:08:00Z,voice,443.1,minutes,0.47,2026-01-28T01:08:00Z
usage_events-005566,EV-0005566,SU-00066,ST-0016,2026-01-28T01:15:00Z,sms,329.6,messages,4.13,2026-01-28T01:15:00Z
usage_events-005567,EV-0005567,SU-00067,ST-0017,2026-01-28T01:22:00Z,data,385.3,mb,0.66,2026-01-28T01:22:00Z
usage_events-005568,EV-0005568,SU-00068,ST-0018,2026-01-28T01:29:00Z,voice,422.0,minutes,2.87,2026-01-28T01:29:00Z
usage_events-005569,EV-0005569,SU-00069,ST-0019,2026-01-28T01:36:00Z,voice,310.6,minutes,0.51,2026-01-28T01:36:00Z
usage_events-005570,EV-0005570,SU-00070,ST-0020,2026-01-28T01:43:00Z,sms,179.9,messages,0.48,2026-01-28T01:43:00Z
usage_events-005571,EV-0005571,SU-00071,ST-0021,2026-01-28T01:50:00Z,data,74.0,mb,3.04,2026-01-28T01:50:00Z
usage_events-005572,EV-0005572,SU-00072,ST-0022,2026-01-28T01:57:00Z,data,382.5,mb,1.55,2026-01-28T01:57:00Z
usage_events-005573,EV-0005573,SU-00073,ST-0023,2026-01-28T02:04:00Z,sms,337.0,messages,4.44,2026-01-28T02:04:00Z
usage_events-005574,EV-0005574,SU-00074,ST-0024,2026-01-28T02:11:00Z,sms,156.0,messages,3.76,2026-01-28T02:11:00Z
usage_events-005575,EV-0005575,SU-00075,ST-0025,2026-01-28T02:18:00Z,data,11.7,mb,4.16,2026-01-28T02:18:00Z
usage_events-005576,EV-0005576,SU-00076,ST-0026,2026-01-28T02:25:00Z,sms,424.3,messages,2.41,2026-01-28T02:25:00Z
usage_events-005577,EV-0005577,SU-00077,ST-0027,2026-01-28T02:32:00Z,data,157.7,mb,4.35,2026-01-28T02:32:00Z
usage_events-005578,EV-0005578,SU-00078,ST-0028,2026-01-28T02:39:00Z,data,77.4,mb,4.12,2026-01-28T02:39:00Z
usage_events-005579,EV-0005579,SU-00079,ST-0029,2026-01-28T02:46:00Z,sms,10.4,messages,1.00,2026-01-28T02:46:00Z
usage_events-005580,EV-0005580,SU-00080,ST-0030,2026-01-28T02:53:00Z,data,484.8,mb,3.43,2026-01-28T02:53:00Z
usage_events-005581,EV-0005581,SU-00081,ST-0001,2026-01-28T03:00:00Z,data,77.9,mb,0.97,2026-01-28T03:00:00Z
usage_events-005582,EV-0005582,SU-00082,ST-0002,2026-01-28T03:07:00Z,data,96.1,mb,1.81,2026-01-28T03:07:00Z
usage_events-005583,EV-0005583,SU-00083,ST-0003,2026-01-28T03:14:00Z,data,460.5,mb,3.93,2026-01-28T03:14:00Z
usage_events-005584,EV-0005584,SU-00084,ST-0004,2026-01-28T03:21:00Z,sms,227.1,messages,0.94,2026-01-28T03:21:00Z
usage_events-005585,EV-0005585,SU-00085,ST-0005,2026-01-28T03:28:00Z,voice,361.9,minutes,2.80,2026-01-28T03:28:00Z
usage_events-005586,EV-0005586,SU-00086,ST-0006,2026-01-28T03:35:00Z,sms,50.5,messages,4.51,2026-01-28T03:35:00Z
usage_events-005587,EV-0005587,SU-00087,ST-0007,2026-01-28T03:42:00Z,data,73.4,mb,0.66,2026-01-28T03:42:00Z
usage_events-005588,EV-0005588,SU-00088,ST-0008,2026-01-28T03:49:00Z,voice,205.2,minutes,4.51,2026-01-28T03:49:00Z
usage_events-005589,EV-0005589,SU-00089,ST-0009,2026-01-28T03:56:00Z,voice,276.4,minutes,3.46,2026-01-28T03:56:00Z
usage_events-005590,EV-0005590,SU-00090,ST-0010,2026-01-28T04:03:00Z,data,449.2,mb,3.38,2026-01-28T04:03:00Z
usage_events-005591,EV-0005591,SU-00091,ST-0011,2026-01-28T04:10:00Z,data,186.9,mb,2.87,2026-01-28T04:10:00Z
usage_events-005592,EV-0005592,SU-00092,ST-0012,2026-01-28T04:17:00Z,voice,291.9,minutes,1.76,2026-01-28T04:17:00Z
usage_events-005593,EV-0005593,SU-00093,ST-0013,2026-01-28T04:24:00Z,voice,317.9,minutes,4.83,2026-01-28T04:24:00Z
usage_events-005594,EV-0005594,SU-00094,ST-0014,2026-01-28T04:31:00Z,data,396.7,mb,2.74,2026-01-28T04:31:00Z
usage_events-005595,EV-0005595,SU-00095,ST-0015,2026-01-28T04:38:00Z,voice,438.1,minutes,3.23,2026-01-28T04:38:00Z
usage_events-005596,EV-0005596,SU-00096,ST-0016,2026-01-28T04:45:00Z,sms,202.9,messages,0.81,2026-01-28T04:45:00Z
usage_events-005597,EV-0005597,SU-00097,ST-0017,2026-01-28T04:52:00Z,voice,449.9,minutes,2.20,2026-01-28T04:52:00Z
usage_events-005598,EV-0005598,SU-00098,ST-0018,2026-01-28T04:59:00Z,voice,72.0,minutes,3.17,2026-01-28T04:59:00Z
usage_events-005599,EV-0005599,SU-00099,ST-0019,2026-01-28T05:06:00Z,data,252.1,mb,1.81,2026-01-28T05:06:00Z
usage_events-005600,EV-0005600,SU-00100,ST-0020,2026-01-28T05:13:00Z,sms,12.1,messages,3.84,2026-01-28T05:13:00Z
usage_events-005601,EV-0005601,SU-00101,ST-0021,2026-01-28T05:20:00Z,voice,375.7,minutes,3.50,2026-01-28T05:20:00Z
usage_events-005602,EV-0005602,SU-00102,ST-0022,2026-01-28T05:27:00Z,sms,201.2,messages,3.26,2026-01-28T05:27:00Z
usage_events-005603,EV-0005603,SU-00103,ST-0023,2026-01-28T05:34:00Z,voice,180.7,minutes,4.38,2026-01-28T05:34:00Z
usage_events-005604,EV-0005604,SU-00104,ST-0024,2026-01-28T05:41:00Z,data,156.0,mb,2.79,2026-01-28T05:41:00Z
usage_events-005605,EV-0005605,SU-00105,ST-0025,2026-01-28T05:48:00Z,sms,189.9,messages,1.70,2026-01-28T05:48:00Z
usage_events-005606,EV-0005606,SU-00106,ST-0026,2026-01-28T05:55:00Z,sms,415.7,messages,4.26,2026-01-28T05:55:00Z
